id,date,num_injured,description,location_id,accident_category_id,ride_id
1009526,2016-07-03,1,"Patron stated after riding the attraction and completely exiting out of the exit queue, she experienced a seizure. History of seizure.",0,3,3
1002256,2016-07-03,1,"After riding, the patron felt ill.",34,2,242
1009906,2016-07-04,1,"Seat back came off while the ride was in motion, winding up on a catwalk. The park's maintenance director stated that the seat back was ""cosmetic"". Its function is to protect the ride restraint mechanism.",70,22,24
1009533,2016-07-04,1,"Patron complained of mild neck pain to left side of neck and pain in sternum after riding. She was evaluated by first aid staff and declined further care. 1.5 hours later, she reported head pain and asked for medical assistance. Transported to the hospital, treated and released.",2,1,4
1009532,2016-07-04,1,Patron stated she was riding with her daughter. She stated her daughter broke loose from the velcro lap bar restraint and bumped into the right side of her rib cage.,1,4,10
1009531,2016-07-04,1,Patron felt pain in the left shoulder when the raft suddenly changed directions when it contacted the side of the trough between the waterfall and the tunnel. Patron stated he was seatbelted and was holding the center handle.,4,9,10
1003833,2016-07-04,1,Finger was caught in Q line gate,37,11,130
1002065,2016-07-04,1,"When the boat entered the splash pool, the patron's left wrist bent back.",33,4,176
1001206,2016-07-05,1,Patron unresponsive as coaster returned to station.,54,3,117
1003814,2016-07-08,1,Complained of pain in neck after riding,37,1,107
1001255,2016-07-08,1,No Details,58,20,72
1009541,2016-07-09,1,"Patron states while getting out of bumper car, her flip flop slipped in water and caused her to fall. She landed on her hip.",1,0,91
1009539,2016-07-09,1,"Patron stated he felt dizzy and shaky after riding. He exited the attraction and passed out, striking his head, and had a seizure. No history of seizures. Patron stated he had drank alcohol the night prior and did not hydrate in the morning.",0,3,3
1009538,2016-07-09,1,"Patron states that while coming into the ride line, she got a splinter under the right nail bed of her ring finger.",1,0,72
1001353,2016-07-11,0,"After conclusion of a normal operation cycle, the tower 1 lift wire rope (cable) detached from the up side of the winch drum clamping plate. The weight of the cable caused the cable to pull through the upper sheave on twoer 1 (approx. 100 ft high) and pile up at the base of the tower. At the time of the incident, all but 2 patrons had cleared the station platform and the remaining two were seated in the trian preparing to disembark. No injuries reported.",56,14,307
1009549,2016-07-12,1,"While on the ride, the button located on her dress in the center of her chest was pushed into her chest causing discomfort.",1,1,67
1009552,2016-07-13,1,Patron states she is 8 weeks pregnant and felt cramps and severe bleeding while exiting the attraction.,0,2,0
1005165,2016-07-14,1,Patron was riding in the middle of the train when he hit the back of his head about halfway through the ride.,11,4,200
1009560,2016-07-15,1,"Patron was postictal (defined as post-seizure, confused) after getting off ride, possibly due to seizure.",1,3,7
1009559,2016-07-15,1,"While boarding the ride, the patron sat into the ride chair by throwing her body into the chair. As this occurred, the ride operator lost control of the ride bar and it struck the guest on top of her head.",1,6,246
1009556,2016-07-15,1,Patron stated he felt neck pain when the coaster entered the loop.,0,1,2
1005054,2016-07-15,1,Patron states he got hit in the head with the lap bar. &nbsp;He doesn't remember whether it was from the front or the back.,11,6,54
1009561,2016-07-16,1,"Patron stated she had a seizure while riding the attraction, which she has ridden before. She has history of seizures.",0,3,2
1009244,2016-07-17,1,Patron was feeling dizzy most of her day at the park and this condition worsened while riding the attraction.,8,2,308
1002225,2016-07-17,1,Patron was riding when his left side was pressed against the side of the seat.,29,4,278
1002224,2016-07-17,1,Patron was riding when she heard a pop in her lower back and began having pain 8/10. State she has a history of multiple bone fractures and feels exactly the same way.,29,1,116
1001105,2016-07-17,0,Roller coaster stopped with one of the cars on the lift hill for approximately 5-7 minutes. That car was dispatched as the 3rd car was coming into the first station brake. No injuries reported.,48,19,309
1009566,2016-07-18,1,Patron stated that he struck his right foot on the center pole of the ride vehicle.,0,4,10
1009567,2016-07-19,1,Patron walked to first aid after riding and reported left side numbness and weakness.,2,2,49
1002257,2016-07-19,1,"Patron fell into the wall while walking through the boat, injuring her right wrist.",34,17,270
1009569,2016-07-21,1,Patron came into the ride dock in a postictal state due to possible seizure. Boyfriend denies history of seizures.,1,3,7
1009241,2016-07-21,1,"Patron tripped while walking down exit ramp of ride, hurting her left ankle.",13,11,63
1003815,2016-07-21,1,While riding a friend pushed her back causing pain,37,5,107
1003804,2016-07-21,1,Walking down ramp slipped injuring foot,37,0,10
1003788,2016-07-21,1,Hit head after the E STOP was hit,37,19,3
1002242,2016-07-21,1,Patron reported pain in arm and shoulder.,41,1,310
1002226,2016-07-21,1,Patron's left knee was trapped between the lap bar and side of the boat. Maintenance removed the upper bar to allow the knee to slip out.,29,18,118
1005072,2016-07-22,1,"When the ride was coming down, the patron's feet were under her seat. When her feet touched the ground, the force of the ride caused her feet to roll in and she felt pops on the outside of her left ankle.",11,18,184
1003335,2016-07-22,1,Right shoulder injury- raised arms during ride.,9,1,18
1009237,2016-07-23,1,Patron tripped getting off the ride and landed on left shoulder.,13,0,210
1002068,2016-07-23,1,Patron was standing in line for ride and lost consciousness.,33,2,185
1002067,2016-07-23,1,"Patron's boat struck a bump and spun, cauing him to strike his head on the hand rail of the boat.",33,4,185
1002066,2016-07-23,1,Mother said the child experienced a personal medical issue (no description),33,2,311
1009577,2016-07-24,1,Patron reported left shoulder pain after riding.,2,1,4
1002227,2016-07-24,1,Patron complains of being shaken from side to side on ride and now has feeling of numbness and hyperventilating. Said he wanted to go to hospital to be checked for a concussion.,29,4,116
1009580,2016-07-26,1,Patron stated she was hot all day. After the ride she was feeling nauseous and had a headache when moving. She has preexisting condition.,0,2,2
1005073,2016-07-28,1,"Patron states that as the ride was ending, their seat was tilted to one side and her sister's foot was jammed between the seat and the ground. Ride was inspected and run through 2 cycles. The double seats will lock in a tilted position based on weight of riders as the ride lowers to the ground.",11,18,184
1002258,2016-07-28,1,Patron lost her balance when stepping onto the platform and fell on her right shoulder.,34,0,138
1009585,2016-07-29,1,"After riding, patron was taken to first aid due to motion sickness. She has history of vertigo and inner ear conditions.",2,2,295
1009587,2016-07-30,1,Patron states that the restraint on the right side was too tight.,1,7,98
1003816,2016-07-30,1,Hurt neck while riding,37,1,107
1003764,2016-07-30,1,Walked into hand rail,37,0,237
1002091,2016-07-30,1,"Late report - Patron states she rode bumper cars with her grandson. &nbsp;While on the ride, she took a hit from another car.",35,27,204
1002045,2016-07-30,1,"Patron slipped and fell while walking down the sloped platform toward the exit. She tried to brace herself with her arm, causing injury.",40,0,63
1002092,2016-08-01,1,Patron's mother states that they were bumped by another car. The child hit the padding on the steering wheel.,35,27,204
1001254,2016-08-01,1,foot struck platform,58,20,72
1002266,2016-08-02,1,Patron reached under the seat to retrieve her sunglasses and caught her finger on an unknown object.,39,4,204
1005074,2016-08-03,1,Patron states that the restraint was lowered so that her head was pinned between the bar and her shoulders.,11,6,184
1009602,2016-08-04,1,Mother called to inform park that her daughter felt a pop in her left shoulder along with neck and back pain while riding the attraction.,1,1,1
1009601,2016-08-04,1,"As the vehicle arrived at unload, the operator performed an e-stop as they observed the guest experiencing what they thought was a seizure. Paramedics assessed her for what appeared to be a panic attack.",2,3,49
1009606,2016-08-05,1,Patron stated that she injured her neck and shoulder while on the ride.,0,1,10
